,tag,quadrat,sp.x,biannual,intraannual,cored,treeID,stemID,StemTag,gx,gy,status,NAD83_X,NAD83_Y,lat,lon
1194,72345,727, litu,NA,NA,1,8985,8985,1,135.1000061,523.5999756,A,747508.4375,4309033.031,38.89532486,-78.14611541
1195,72348,727,quru ,1,1,NA,8988,8988,1,132,535.0999756,A,747505.0715,4309044.456,38.89542863,-78.14615006
1196,72357,728,quru ,1,1,NA,8997,8997,1,121.6999969,542,A,747494.6142,4309051.115,38.89549151,-78.14626809
1197,72361,728, qupr,NA,NA,1,9001,9001,1,121.0999985,545,A,747493.9448,4309054.101,38.89551857,-78.14627473
1198,72375,728,litu ,1,NA,NA,9015,9015,1,133.6999969,557.0999756,A,747506.2607,4309066.49,38.89562661,-78.14612842
1199,72377,728,litu ,1,NA,NA,9016,9016,1,130.6000061,556.0999756,A,747503.1847,4309065.418,38.89561783,-78.14616423
1200,72396,729, quru,NA,NA,1,9035,9035,1,138.6000061,578.2000122,A,747510.6699,4309087.698,38.89581624,-78.14606999
1201,72408,730,qual ,1,1,NA,9047,9047,1,124.8000031,589.9000244,D,747496.6022,4309099.075,38.8959226,-78.14622791
1202,72424,730, juni,NA,NA,1,9063,9063,1,127,599.5,A,747498.5788,4309108.723,38.89600888,-78.14620166
1203,72427,730,litu ,1,1,NA,9066,9066,1,123.5999985,599.4000244,A,747495.1821,4309108.544,38.89600823,-78.14624085
1204,72447,732,litu ,1,NA,NA,9085,9085,1,134.8999939,624.0999756,A,747505.906,4309133.5,38.89622982,-78.14610834
1205,72448,732,litu ,1,NA,NA,9086,9086,1,138.8999939,624.7000122,A,747509.891,4309134.192,38.89623493,-78.1460622
1206,72452,732,quve ,1,NA,NA,9090,9090,1,136.3999939,631.7999878,D,747507.227,4309141.232,38.89629904,-78.14609034
1207,72458,732, pist,NA,NA,1,9096,9096,1,124.1999969,633,A,747495.0024,4309142.149,38.89631074,-78.14623081
1208,72460,732,quru ,1,NA,NA,9098,9098,1,129.1000061,635.5999756,A,747499.8408,4309144.862,38.89633379,-78.1461741
1209,80005,801,fram ,1,NA,NA,9107,9107,1,141.8999939,12.39999962,A,747527.0951,4308522.127,38.8907213,-78.1460847
1210,80046,802, quve,NA,NA,1,9147,9147,1,151.8000031,37.70000076,A,747536.4055,4308547.65,38.89094839,-78.14596828
1211,80056,802, quve,NA,NA,1,9156,9156,1,159,30.70000076,D,747543.766,4308540.818,38.89088483,-78.14588598
1215,80148,803, quve,NA,NA,1,9237,9237,1,156.1999969,40.5,A,747540.7394,4308550.551,38.89097328,-78.14591732
1216,80156,803, quve,NA,NA,1,9245,9245,1,158,45.90000153,A,747542.4136,4308555.991,38.89102177,-78.14589608
1217,80159,803, quve,NA,NA,1,9248,9248,1,154,48.29999924,A,747538.359,4308558.298,38.89104367,-78.14594194
1212,80089,804, qual,NA,NA,1,9187,33328,2,146.8999939,60,A,747530.9895,4308569.83,38.89114954,-78.14602266
1213,80089,804, qual,NA,NA,1,9187,9187,1,146.8999939,60,A,747530.9895,4308569.83,38.89114954,-78.14602266
1214,80100,804,litu ,1,NA,NA,9197,9197,1,142.3999939,70.80000305,A,747526.2402,4308580.523,38.89124712,-78.1460735
1218,80180,804,cato ,1,NA,NA,9268,9268,1,155.8999939,65.30000305,A,747539.8641,4308575.337,38.89119661,-78.14591847
1225,80301,804, cagl,NA,NA,1,9383,9383,1,140.1000061,78,A,747523.7738,4308587.667,38.89131212,-78.14609933
1219,80230,805, qupr,NA,NA,1,9315,9315,1,149,86.90000153,A,747532.4649,4308596.771,38.89139161,-78.14599595
1220,80233,805, quru,NA,NA,1,9318,9318,1,152.6000061,83.69999695,A,747536.1382,4308593.656,38.89136253,-78.14595477
1221,80235,805, quru,NA,NA,1,9320,9320,1,153.6999969,89.40000153,A,747537.1056,4308599.38,38.89141378,-78.14594157
1222,80248,805, litu,NA,NA,1,9332,9332,1,157.6000061,88.69999695,A,747541.0208,4308598.77,38.89140719,-78.1458967
1223,80282,806, litu,NA,NA,1,9364,9364,1,147.1000061,109.3000031,A,747530.0457,4308619.121,38.89159345,-78.14601576
1224,80288,806, cagl,NA,NA,1,9370,9370,1,148.8000031,100.1999969,A,747531.9564,4308610.063,38.89151138,-78.14599702
1226,80316,806, quru,NA,NA,1,9397,9397,1,150.3999939,114.1999969,A,747533.2312,4308624.096,38.89163733,-78.14597728
1227,80330,806, quru,NA,NA,1,9410,9410,1,156.8999939,113.8000031,A,747539.7387,4308623.847,38.89163325,-78.14590243
1228,80371,807, qual,NA,NA,1,9449,9449,1,158.6999969,128.3000031,D,747541.2018,4308638.385,38.89176369,-78.14588033
1229,80398,807,caco ,1,NA,1,9474,9474,1,140.1999969,139.6999969,A,747522.4423,4308649.353,38.89186768,-78.14609243
1230,80401,807,caco ,1,NA,NA,9477,9477,1,147.3999939,139.6000061,A,747529.6427,4308649.42,38.89186626,-78.14600948
1231,80402,807, qupr,NA,NA,1,9478,9478,1,147.3999939,136.6000061,A,747529.7123,4308646.421,38.89183925,-78.14600976
1232,80437,808, qupr,NA,NA,1,9513,9513,1,153.5,146.8000031,D,747535.574,4308656.76,38.89193065,-78.14593852
1233,80451,808, qual,NA,NA,1,9527,9527,1,140.1999969,151.8999939,A,747522.1593,4308661.55,38.89197754,-78.14609129
1234,80458,808, qupr,NA,NA,1,9534,9534,1,149,153.3000031,A,747530.9244,4308663.153,38.8919895,-78.14598977
1235,80465,808, qupr,NA,NA,1,9541,9541,1,152.8000031,157,A,747534.6376,4308666.941,38.89202254,-78.14594564
1236,80479,809, cato,NA,NA,1,9555,9555,1,151.6000061,163.5,A,747533.2871,4308673.411,38.89208116,-78.14595886
1237,80481,809, fram,NA,NA,1,9557,9557,1,147,165,A,747528.6536,4308674.804,38.892095,-78.14601172
1238,80491,809,quru,1,NA,1,9567,9567,1,145.1999969,177.6999969,A,747526.5594,4308687.459,38.89220949,-78.14603128
1239,80503,809, caovl,NA,NA,1,9579,9579,1,152.6999969,177.8999939,A,747534.0527,4308687.833,38.89221074,-78.14594484
1244,80614,810,caco ,1,NA,NA,9686,9686,1,141.8999939,198.1999969,A,747522.7847,4308707.877,38.89239432,-78.14606739
1245,80615,810,litu ,1,NA,NA,9687,9687,1,144.3999939,196.8000031,A,747525.3165,4308706.535,38.89238153,-78.14603871
1246,80625,810, cagl,NA,NA,1,9697,9697,1,156,199.6999969,A,747536.8461,4308709.703,38.8924068,-78.14590479
1253,80711,810, litu,NA,NA,1,9780,9780,1,155.8999939,188.1999969,A,747537.0129,4308698.204,38.89230326,-78.14590701
1254,80719,810, litu,NA,NA,1,9787,9787,1,158,194.8000031,A,747538.9593,4308704.851,38.89236253,-78.1458822
1247,80628,811,quru ,1,1,NA,9700,9700,1,147.5,203,A,747528.2718,4308712.805,38.89243713,-78.14600242
1248,80631,811,litu ,1,NA,NA,9703,9703,1,140.1999969,206.1000061,A,747520.9019,4308715.735,38.89246558,-78.14608624
1249,80640,811, caovl,NA,NA,1,9712,9712,1,140.6999969,214.3999939,A,747521.2092,4308724.044,38.89254028,-78.1460797
1250,80641,811, litu,NA,NA,1,9713,9713,1,141.3999939,216.5,A,747521.8603,4308726.16,38.89255914,-78.14607144
1251,80663,812, qupr,NA,NA,1,9735,9735,1,149.6999969,227.3000031,A,747529.9075,4308737.15,38.89265578,-78.1459748
1255,80745,812, qual,NA,NA,1,9813,9813,1,151.8999939,229,A,747532.0675,4308738.9,38.89267093,-78.1459493
1256,80746,812, litu,NA,NA,1,9814,9814,1,152.3000031,231.8999939,A,747532.4001,4308741.809,38.89269701,-78.14594442
1240,80540,813, qual,NA,NA,1,9616,9616,1,147.8999939,248.6999969,A,747527.6115,4308758.502,38.89284861,-78.14599355
1241,80554,813,caovl,1,NA,1,9630,9630,1,146.8999939,251.1999969,A,747526.5538,4308760.978,38.89287119,-78.14600484
1242,80559,813,nysy ,1,NA,NA,9635,9635,1,148.8999939,257.7999878,A,747528.4001,4308767.623,38.89293047,-78.14598118
1243,80576,815, quve,NA,NA,1,9651,9651,1,143.5,288,A,747522.301,4308797.69,38.8932028,-78.14604058
1252,80694,816, juni,NA,NA,1,9764,9764,1,144.3999939,304.2999878,A,747522.8226,4308814.006,38.89334951,-78.14602869
1257,82058,818, qual,NA,NA,1,9906,9906,1,141.6999969,348.6000061,A,747519.0956,4308858.232,38.8937486,-78.14605567
1258,82059,818, quve,NA,NA,1,9907,9907,1,140.8999939,346.6000061,A,747518.3422,4308856.214,38.89373065,-78.14606508
1259,82115,819, quru,NA,NA,1,9962,9962,1,154.8000031,378.5,A,747531.4984,4308888.427,38.89401688,-78.14590195
1260,82120,819, quve,NA,NA,1,9967,9967,1,148.3999939,378.2000122,A,747525.1071,4308887.979,38.89401464,-78.14597572
1261,82125,819,cagl ,1,NA,NA,9972,9972,1,141.6000061,374.2999878,A,747518.3994,4308883.922,38.89398002,-78.14605443
1262,82138,820,quru,1,NA,1,9984,9984,1,141.1000061,382.7000122,A,747517.7047,4308892.308,38.8940557,-78.14605941
1263,82203,822,litu ,1,1,NA,10045,10045,1,148,429.3999939,A,747523.5194,4308939.156,38.8944757,-78.14597555
1264,82218,822, litu,NA,NA,1,10060,10060,1,159.3000031,436,A,747534.6632,4308946.016,38.89453431,-78.14584473
1265,82218,822, litu,NA,NA,1,10060,33449,2,159.3000031,436,D,747534.6632,4308946.016,38.89453431,-78.14584473
1266,82223,822,litu ,1,NA,NA,10065,10065,1,140.5,437.7000122,A,747515.8289,4308947.28,38.89455098,-78.14606119
1267,82226,823,litu ,1,NA,NA,10068,10068,1,142,444,A,747517.1823,4308953.613,38.8946076,-78.14604332
1268,82228,823, quru,NA,NA,1,10070,10070,1,156.6000061,441.6000061,A,747531.8341,4308951.552,38.89458493,-78.14587532
1269,82239,823, litu,NA,NA,1,10081,10081,1,146.3999939,458.7000122,A,747521.2401,4308968.411,38.89473965,-78.14599126
1270,82284,825,quve ,1,NA,NA,10124,10124,1,141.3000031,492,A,747515.3689,4309001.584,38.89503987,-78.14604691
1271,82292,826,litu ,1,NA,NA,10132,10132,1,141.8000031,500.3999939,A,747515.6739,4309009.993,38.89511547,-78.14604037
1272,82298,826,litu ,1,NA,NA,10138,10138,1,140.3000031,505.1000061,A,747514.0653,4309014.657,38.8951579,-78.14605722
1273,82317,827, litu,NA,NA,1,10156,10156,1,143.6000061,522.0999756,A,747516.97,4309031.729,38.89531073,-78.14601761
1274,82326,827,quve ,1,NA,NA,10165,10165,1,154.6000061,528.2999878,A,747527.8232,4309038.182,38.89536576,-78.14589028
1275,82357,828,litu ,1,NA,NA,10196,33454,2,144,553.7999878,A,747516.6345,4309063.43,38.89559614,-78.14601004
1276,82357,828,litu ,1,NA,NA,10196,10196,1,144,553.7999878,A,747516.6345,4309063.43,38.89559614,-78.14601004
1277,82360,829,litu ,1,1,NA,10198,10198,1,142.3000031,560.7000122,A,747514.7749,4309070.288,38.8956584,-78.14602899
1278,82365,829,qual ,1,1,NA,10203,10203,1,144.8999939,564.7000122,A,747517.2814,4309074.348,38.89569423,-78.14599866
1279,82368,829,litu,1,NA,1,10206,10206,1,156.8000031,563.4000244,A,747529.2083,4309073.324,38.89568165,-78.14586166
1280,82368,829,litu,1,NA,1,10206,33455,2,156.8000031,563.4000244,A,747529.2083,4309073.324,38.89568165,-78.14586166
1281,82381,829, litu,NA,NA,1,10219,10219,1,140.3000031,576,A,747512.4205,4309085.538,38.89579631,-78.14605061
1282,82403,830, litu,NA,NA,1,10241,10241,1,144.6000061,599.7000122,A,747516.1695,4309109.331,38.8960094,-78.14599885
1283,82418,831, quve,NA,NA,1,10256,10256,1,141.8999939,610.5999756,A,747513.2173,4309120.166,38.89610775,-78.14602894
1284,82419,831,litu ,1,NA,NA,10257,10257,1,143.3000031,610,A,747514.6309,4309119.598,38.89610224,-78.14601287
1285,82421,831,litu ,1,NA,NA,10259,10259,1,145.6000061,614.7000122,A,747516.8212,4309124.35,38.8961444,-78.14598593
1286,82422,831,litu ,1,1,NA,10260,10260,1,146.8999939,619.5,A,747518.0095,4309129.179,38.89618752,-78.1459705
1287,82434,832,quve,1,NA,1,10272,10272,1,146,635.5999756,A,747516.7362,4309145.254,38.89633256,-78.14597937
1288,90043,901,quve ,1,NA,NA,10315,10315,1,172.5,17.60000038,A,747557.5663,4308528.035,38.89076589,-78.14573165
1289,90062,902, fagr,NA,NA,1,10331,10331,1,164.6999969,29,A,747549.5039,4308539.251,38.89086911,-78.14582046
1290,90084,902,quve,1,NA,1,10351,10351,1,176.1999969,39.29999924,A,747560.7618,4308549.815,38.89096102,-78.145687
1291,90104,902, quve,NA,NA,1,10370,10370,1,171.6999969,31.79999924,A,747556.437,4308542.213,38.89089381,-78.14573955
1292,90121,903, fagr,NA,NA,1,10386,10386,1,162.1999969,49.29999924,A,747546.5336,4308559.488,38.89105208,-78.14584737
1293,90130,903, qual,NA,NA,1,10395,10395,1,170.6000061,51.5,A,747554.8803,4308561.882,38.89107128,-78.14575038
1295,90273,903, qual,NA,NA,1,10529,10529,1,173.6000061,46.20000076,A,747558.0025,4308556.653,38.89102334,-78.14571631
1296,90276,903, fagr,NA,NA,1,10532,10532,1,174.5,47.09999847,A,747558.8813,4308557.574,38.89103138,-78.14570586
1297,90278,903, fagr,NA,NA,1,10534,10534,1,178.1999969,52,A,747562.4667,4308562.558,38.89107523,-78.14566277
1298,90283,903, qual,NA,NA,1,10538,10538,1,177.1000061,58.79999924,A,747561.2092,4308569.331,38.89113654,-78.14567481
1294,90162,904,litu ,1,NA,NA,10426,10426,1,176.8999939,71.09999847,A,747560.7239,4308581.623,38.89124731,-78.14567597
1299,90285,904, litu,NA,NA,1,10540,10540,1,179.1999969,60.09999847,A,747563.2785,4308570.679,38.89114809,-78.1456505
1300,90287,904, litu,NA,NA,1,10542,10542,1,179.3999939,64.90000153,A,747563.3671,4308575.482,38.8911913,-78.14564774
1303,90413,904,litu ,1,NA,NA,221,31411,2,171.6999969,77.19999695,A,747555.3838,4308587.601,38.89130261,-78.14573532
1304,90413,904,litu ,1,NA,NA,221,221,1,171.6999969,77.19999695,A,747555.3838,4308587.601,38.89130261,-78.14573532
1305,90413,904,litu ,1,NA,NA,221,36586,3,171.6999969,77.19999695,A,747555.3838,4308587.601,38.89130261,-78.14573532
1301,90354,905,litu ,1,NA,NA,10607,10607,1,170.6000061,85,A,747554.1032,4308595.373,38.89137293,-78.14574726
1302,90369,905, litu,NA,NA,1,10622,10622,1,172.6000061,94.59999847,A,747555.8799,4308605.017,38.89145922,-78.14572332
1306,90446,905,ulru ,1,NA,NA,10695,10695,1,179.5,80.5,D,747563.1051,4308591.081,38.89133176,-78.14564514
1335,91302,906, caovl,NA,NA,1,10975,10975,1,174.1999969,105.6999969,A,747557.2219,4308616.151,38.89155906,-78.14570385
1336,91321,907, cagl,NA,NA,1,10993,10993,1,169.1999969,123.5999985,A,747551.808,4308633.93,38.8917206,-78.14575979
1337,91327,907, cagl,NA,NA,1,10999,10999,1,161,125.3000031,A,747543.5708,4308635.439,38.89173651,-78.14585411
1338,91332,907, caovl,NA,NA,1,11004,11004,1,169.8000031,129,A,747552.2826,4308639.343,38.89176918,-78.14575238
1342,91435,907,litu ,1,NA,NA,11102,11102,1,173.6000061,132.1999969,A,747556.0073,4308642.63,38.89179772,-78.1457083
1343,91451,907,litu ,1,NA,NA,11118,11118,1,178.6999969,137.6000061,A,747560.9807,4308648.147,38.89184597,-78.14564903
1339,91377,908, litu,NA,NA,1,11045,11045,1,165.6000061,158.3999939,A,747547.4017,4308668.637,38.89203422,-78.14579803
1344,91474,908,litu ,1,NA,NA,11140,11140,1,174.5,144.6999969,A,747556.6171,4308655.147,38.89191021,-78.14569676
1345,91476,908,litu ,1,NA,NA,11142,11142,1,178.3999939,142.3999939,A,747560.5694,4308652.938,38.89188921,-78.14565204
1346,91477,908,litu ,1,1,NA,11143,11143,1,179.3000031,143.5,A,747561.4436,4308654.059,38.89189905,-78.14564157
1347,91486,908,cagl ,1,NA,NA,11152,11152,1,177.5,149.1999969,A,747559.5119,4308659.716,38.89195051,-78.14566178
1348,91487,908, cagl,NA,NA,1,11153,11153,1,174,151.8000031,A,747555.9525,4308662.234,38.89197418,-78.14570186
1349,91491,908, litu,NA,NA,1,11157,11157,1,174.5,154.6000061,A,747556.3874,4308665.045,38.89199935,-78.14569584
1350,91493,908, quve,NA,NA,1,11159,11159,1,178,157.6000061,A,747559.8169,4308668.125,38.89202611,-78.14565523
1340,91385,909, caovl,NA,NA,1,11053,11053,1,168,169.6000061,A,747549.5412,4308679.89,38.89213489,-78.14576933
1341,91391,909, cato,NA,NA,1,11059,11059,1,164,174.3000031,D,747545.4332,4308684.496,38.8921775,-78.14581498
1351,91499,909, quve,NA,NA,1,11165,11165,1,172.3000031,162.3999939,A,747554.0071,4308672.792,38.89206975,-78.14572046
1307,90522,910, cagl,NA,NA,1,10768,10768,1,170.8000031,187.1999969,A,747551.9321,4308697.55,38.89229317,-78.14573543
1308,90529,910, quru,NA,NA,1,10775,10775,1,172.6999969,198.5,A,747553.5695,4308708.891,38.89239478,-78.14571248
1309,90530,910,litu ,1,NA,NA,10776,10776,1,170.1999969,197.8000031,A,747551.0864,4308708.133,38.89238866,-78.14574135
1318,90607,910, litu,NA,NA,1,10852,10852,1,165.3999939,187.3000031,A,747546.5313,4308697.525,38.89229446,-78.14579764
1319,90612,910,quru ,1,1,NA,10857,10857,1,170.6999969,194,A,747551.6744,4308704.346,38.8923544,-78.14573595
1320,90616,910, fagr,NA,NA,1,10861,37468,3,160.1999969,193.8000031,A,747541.1819,4308703.902,38.89235337,-78.14585695
1321,90616,910, fagr,NA,NA,1,10861,10861,1,160.1999969,193.8000031,A,747541.1819,4308703.902,38.89235337,-78.14585695
1322,90616,910, fagr,NA,NA,1,10861,33526,2,160.1999969,193.8000031,A,747541.1819,4308703.902,38.89235337,-78.14585695
1310,90533,911,cagl ,1,NA,NA,10779,10779,1,178.1999969,202.1000061,A,747558.9845,4308712.618,38.89242679,-78.14564878
1311,90533,911,cagl ,1,NA,NA,10779,33519,2,178.1999969,202.1000061,D,747558.9845,4308712.618,38.89242679,-78.14564878
1312,90542,911, cagl,NA,NA,1,10788,10788,1,173.8999939,212.3999939,A,747554.4467,4308722.815,38.89251985,-78.14569736
1313,90546,911, qual,NA,NA,1,10792,10792,1,176.1000061,219.6999969,A,747556.4767,4308730.164,38.89258542,-78.14567133
1323,90631,911, quve,NA,NA,1,10876,10876,1,161.5,213.8999939,A,747542.0152,4308724.027,38.89253426,-78.14584009
1324,90634,911, quve,NA,NA,1,10878,10878,1,163.6000061,217.6000061,A,747544.0288,4308727.775,38.89256743,-78.14581555
1314,90552,912, caovl,NA,NA,1,10798,10798,1,179.1000061,226.6000061,A,747559.3158,4308737.132,38.89264734,-78.14563612
1315,90558,912, qual,NA,NA,1,10804,10804,1,177.8999939,232.8999939,A,747557.97,4308743.402,38.89270415,-78.14564936
1316,90567,912, fagr,NA,NA,1,10813,10813,1,170.3000031,232.3000031,A,747550.386,4308742.626,38.8926993,-78.14573698
1325,90639,912, cato,NA,NA,1,10883,10883,1,165.6000061,225.6000061,A,747545.8427,4308735.819,38.89263932,-78.14579176
1326,90645,912, litu,NA,NA,1,10889,10889,1,161.1999969,224.5,A,747541.4694,4308734.617,38.89262973,-78.14584256
1327,90650,912, quve,NA,NA,1,10894,10894,1,160.6000061,232.3000031,A,747540.6886,4308742.401,38.89270001,-78.14584875
1328,90653,912, qupr,NA,NA,1,10897,10897,1,163.6000061,236,A,747543.6019,4308746.17,38.89273311,-78.14581384
1317,90577,913, quve,NA,NA,1,10823,10823,1,175.6000061,248.1999969,A,747555.3157,4308758.645,38.89284209,-78.14567444
1329,90658,913, fagr,NA,NA,1,10902,10902,1,160.3000031,245.3999939,A,747540.0848,4308755.491,38.89281799,-78.14585098
1330,90660,913,quru ,1,1,NA,10904,10904,1,164.8999939,247.8999939,A,747544.6255,4308758.097,38.89284016,-78.14579775
1331,90716,916, frni,NA,NA,1,10955,10955,1,167.6000061,308.2000122,A,747545.9259,4308818.443,38.89338294,-78.14576102
1332,90718,916, frni,NA,NA,1,10957,10957,1,169,311.2999878,A,747547.2536,4308821.575,38.89341075,-78.1457446
1333,90752,916,qual,1,1,1,10963,10963,1,172.3999939,307.3999939,A,747550.7431,4308817.755,38.89337538,-78.14570579
1334,90759,916, frni,NA,NA,1,10969,10969,1,169.5,314.8999939,A,747547.6699,4308825.186,38.89344313,-78.1457385
1352,92006,917,litu ,1,NA,NA,11172,11172,1,166.3000031,321.3999939,A,747544.32,4308831.61,38.89350189,-78.14577477
1353,92018,917,acru ,1,NA,NA,11184,11184,1,176.1999969,325.6000061,A,747554.1199,4308836.038,38.89353899,-78.1456603
1354,92046,918, qual,NA,NA,1,11210,11210,1,169.3000031,340.7999878,A,747546.8691,4308851.074,38.89367636,-78.14573839
1355,92112,919,litu ,1,NA,NA,11276,11276,1,174.3999939,378.7999878,A,747551.0862,4308889.182,38.89401815,-78.14567608
1356,92139,920,quru ,1,1,NA,11303,11303,1,177.6000061,380.2999878,A,747554.2505,4308890.756,38.89403143,-78.14563907
1357,92140,920,cato ,1,NA,NA,11304,11304,1,178.6999969,380.7000122,A,747555.3409,4308891.181,38.89403495,-78.14562636
1358,92141,920,cagl ,1,NA,NA,11305,11305,1,179.3999939,384.7000122,A,747555.9479,4308895.196,38.89407091,-78.14561792
1359,92183,921, cagl,NA,NA,1,11346,11346,1,177.3000031,401,A,747553.4704,4308911.443,38.89421784,-78.1456406
1360,92234,922,qual ,1,1,NA,11394,11394,1,180,439.1000061,D,747555.2857,4308949.596,38.89456071,-78.14560593
1361,92237,922,nysy ,1,NA,NA,11397,11397,1,174.6999969,439.5,A,747549.9779,4308949.873,38.8945647,-78.14566697
1362,92238,922,quve ,1,NA,NA,11398,11398,1,170.8000031,438.2999878,A,747546.1068,4308948.582,38.89455418,-78.14571201
1363,92250,922, quru,NA,NA,1,11410,11410,1,166.1999969,434.7999878,A,747541.5892,4308944.977,38.894523,-78.14576534
1364,92269,923,ceca ,1,NA,NA,11428,11428,1,179.8000031,441.7000122,D,747555.0255,4308952.19,38.89458414,-78.145608
1365,92269,923,ceca ,1,NA,NA,11428,33590,2,179.8000031,441.7000122,A,747555.0255,4308952.19,38.89458414,-78.145608
1366,92280,923,quve ,1,NA,NA,11438,11438,1,175,446.8999939,A,747550.1061,4308957.278,38.89463131,-78.14566282
1367,92360,924, litu,NA,NA,1,11510,11510,1,179,466.5,A,747553.6504,4308976.965,38.89480751,-78.1456149
1368,92389,925, litu,NA,NA,1,11536,11536,1,162.8999939,483.8999939,A,747537.151,4308993.987,38.89496536,-78.14579879
1369,92393,925,cagl ,1,NA,NA,11540,11540,1,179.8000031,487.7000122,A,747553.9583,4308998.178,38.89499834,-78.14560371
1370,92414,926,litu ,1,NA,NA,11561,11561,1,171.1999969,500.8999939,A,747545.0544,4309011.175,38.89511783,-78.14570157
1371,92442,926, litu,NA,NA,1,11586,11586,1,160.8000031,513.4000244,A,747534.3672,4309023.43,38.89523114,-78.14582023
1372,92466,927,litu ,1,NA,NA,11610,11610,1,160.6000061,536.2999878,A,747533.636,4309046.319,38.89543736,-78.1458204
1373,92486,928, litu,NA,NA,1,11630,11630,1,170.3000031,558.0999756,A,747542.8276,4309068.339,38.89563294,-78.1457066
1374,92487,928,quve ,1,NA,NA,11631,11631,1,169.8000031,555,A,747542.3997,4309065.228,38.89560507,-78.14571265
1375,92488,928,litu ,1,NA,NA,11632,11632,1,172.6999969,553.5,A,747545.3337,4309063.796,38.89559135,-78.14567938
1376,92493,928, litu,NA,NA,1,11637,11637,1,162.3999939,555.4000244,A,747534.9924,4309065.456,38.89560921,-78.14579788
1377,92501,929, litu,NA,NA,1,11645,11645,1,178.1000061,563.2999878,A,747550.5049,4309073.718,38.8956792,-78.14561624
1378,92545,931,litu ,1,NA,NA,11689,11689,1,175.3000031,615.5999756,A,747546.4923,4309125.939,38.89615033,-78.14564363
1379,92546,931,litu ,1,NA,NA,11690,11690,1,176.5,616.7000122,A,747547.6665,4309127.067,38.89616015,-78.1456297
1380,92547,931,litu ,1,NA,NA,11691,11691,1,171.6999969,613.9000244,A,747542.9327,4309124.156,38.89613529,-78.14568527
1381,92562,932, fagr,NA,NA,1,11705,11705,1,175.1999969,636.9000244,A,747545.8982,4309147.231,38.89634214,-78.14564279
1,100011,1001,fram ,1,NA,NA,11716,11716,1,180.6999969,8,A,747565.9868,4308518.628,38.89067885,-78.14563807
9,100612,1003,litu ,1,NA,NA,12269,12269,1,192,44.40000153,A,747576.4393,4308555.28,38.89100579,-78.14550448
3,100516,1004,litu ,1,NA,NA,12180,12180,1,197.8999939,62.29999924,A,747581.9224,4308573.312,38.89116654,-78.14543484
4,100540,1004, quru,NA,NA,1,12202,12202,1,191.1000061,68.30000305,A,747574.9851,4308579.153,38.89122106,-78.14551262
5,100551,1004, quve,NA,NA,1,12213,12213,1,196.6000061,71.30000305,A,747580.414,4308582.28,38.89124767,-78.14544897
6,100552,1004, quru,NA,NA,1,12214,12214,1,193.8000031,72,A,747577.5985,4308582.915,38.89125418,-78.14548117
7,100562,1004,litu ,1,NA,NA,12224,12224,1,189.1000061,79.19999695,A,747572.7327,4308590.004,38.89131935,-78.14553465
10,100680,1004, cagl,NA,NA,1,12332,12332,1,181.6000061,61,A,747565.657,4308571.635,38.89115602,-78.14562276
11,100720,1004,litu ,1,NA,NA,12372,33734,2,181.6999969,72,A,747565.5017,4308582.634,38.89125506,-78.14562058
12,100720,1004,litu ,1,NA,NA,12372,12372,1,181.6999969,72,A,747565.5017,4308582.634,38.89125506,-78.14562058
13,100754,1005,quru ,1,1,NA,12406,12406,1,183.8000031,86.80000305,A,747567.2578,4308597.479,38.89138817,-78.14559501
14,100771,1005,quru,1,1,1,12422,12422,1,188.5,97,A,747571.7199,4308607.785,38.89147968,-78.1455399
15,100905,1008,litu ,1,1,NA,12529,12529,1,190,141.6000061,A,747572.1848,4308652.408,38.89188116,-78.14551846
16,100906,1008,litu ,1,NA,NA,12530,12530,1,189.3000031,141.1000061,A,747571.4966,4308651.892,38.89187671,-78.14552657
25,101075,1008, qupr,NA,NA,1,12695,12695,1,183,153.1000061,A,747564.9199,4308663.742,38.89198523,-78.14559804
17,100942,1009, qupr,NA,NA,1,12565,12565,1,196.1999969,167.3999939,A,747577.7846,4308678.345,38.89211303,-78.14544462
26,101082,1009,litu ,1,NA,NA,12702,12702,1,180,160.6999969,A,747561.7444,4308671.271,38.89205388,-78.1456319
27,101092,1009, caco,NA,NA,1,12712,12712,1,184.6999969,164.6999969,A,747566.3504,4308675.379,38.89208955,-78.14557737
18,100956,1010, fagr,NA,NA,1,12579,12579,1,191.6999969,181.3000031,A,747572.9634,4308692.137,38.89223852,-78.14549517
19,100960,1010,quru ,1,1,NA,12583,12583,1,193.8000031,190.5,A,747574.8494,4308701.383,38.8923212,-78.14547012
20,100961,1010, cagl,NA,NA,1,12584,12584,1,198.3000031,194.1999969,A,747579.2623,4308705.186,38.89235419,-78.14541792
21,100963,1010, caovl,NA,NA,1,12586,12586,1,191.1000061,194.6999969,A,747572.0527,4308705.519,38.89235922,-78.14550083
28,101100,1010, fagr,NA,NA,1,12720,12720,1,181.1000061,180.5,A,747562.3848,4308691.091,38.89223209,-78.14561738
22,100974,1011, cagl,NA,NA,1,12597,12597,1,198.3000031,204.3000031,A,747579.028,4308715.283,38.89244514,-78.14541698
23,100990,1011, qual,NA,NA,1,12613,12613,1,185.5,211.5,A,747566.0644,4308722.185,38.8925109,-78.14556379
29,101111,1011,litu ,1,NA,NA,12730,12730,1,180.1000061,201.3000031,A,747560.9025,4308711.862,38.89241945,-78.14562696
